id,id_tipo_propiedad,descripcion,habitaciones,banos,dimension_propiedad,dimension_terreno,direccion,direccion_2,id_comuna,id_provincia,id_region,id_antiguedad,year,gastos_comunes,piso,estacionamientos,amoblado,cantidad_caracteristicas,precio_en_uf
4558174,2,"Atención Inversionista Grupo Premium tiene para ti una OPORTUNIDAD única: CESIÓN DE PROMESA DEPARTAMENTO NUEVO con entrega Septiembre 2018. NE 9.572 Valor de venta de esta cesión: 1.820 UF. Para acceder a la CESIÓN DE PROMESA 540UF. Y el resto lo pagas con el Crédito Hipotecario al 90%. Valor actual departamentos similares: 2.100 UF. Se destacan: Departamentos de 31 m2 sin terraza en el Proyecto Pezoa Veliz, Constructora: BELTEC piso 30, Orientación Poniente. Piso Flotante en living y comedor, Alfombra en dormitorio, cocina equipada. Metros aproximados informados por el dueño, a corroborar en tasación bancaria. Áreas Comunes: Acceso controlado, Salón multiusos, Piscina, Gimnacio, Quinchos, sala de cine, bicicletero, conserjería las 24 horas. Ubicado en la creciente comuna de Estación Central, cercano al metro Ecuador y servicios, Edificio Pezoa Véliz se levanta como una excelente alternativa para vivir conectado a todo o bien una muy buena opción de inversión. Contacto: Nepross Escalona + . Tu Agente Inmobiliario e Inversiones. - (Para consultas puedes escribirnos en el formulario de contacto).",1,1,31.0,31.0,EXCELENTE INVERSIÓN CESIÓN DE PROMESA DEPARTAMENTO NUEVO,Estación Central                                                                                                                                                                                                                                               ,280,43,13,2,0.0,35000.0,,0.0,f,,540.0
5335870,2,"Procasa Araneda & Aguiar - Luminoso y amplio departamento de 140 m2 + 25 m2 de terraza. Está distribuido en 3 dormitorios y 2 baños completos más 1 servicio con baño, cocina independiente con comedor diario, loggia, gran living-comedor en conjunto con salida a terraza de orientación al Oriente. Se encuentra en edificio privilegiado por sus áreas verdes, excelente conectividad además de alta variedad de entretenimiento y servicios en su entorno. GG/CC $200.000. Contribuciones $140.000. Ubicado en barrio tranquilo con gran cercanía a importantes avenidas de la comuna y a sólo pasos del Metro Tobalaba (L1, L4).",3,2,140.0,165.0,Metro Tobalaba/Hernando de Aguirre,Providencia                                                                                                                                                                                                                                                    ,297,43,13,2,0.0,0.0,,0.0,f,,10100.0
4428559,1,"Amplia e iluminada casa de dos pisos, aislada, emplazada en sector residencial de Puente Alto, Ciudad del Este. Cuenta con living - comedor, con piso ceramico, 3 dormitorios, 2 baños, dormitorio principal en suite en primer piso, todas las habitaciones y estar cuentan con piso laminado, cocina amoblada, loggia , terraza techada, estacionamiento para dos vehiculos y antejardin. Patio trasero con acceso a traves del living y habitacion principal. La propiedad esta ubicada en un tranquilo, y silencioso sector, con áreas verdes, cercana a Supermercados , Colegios , Servicentro Shell y Mall Plaza Tobalaba, excelente conectividad. 
Contribuciones 45.000

Contacto:
Ana Maria Flores 
Corredora Inmobiliaria

",3,2,120.0,270.0,"Camino del Viento, Ciudad del Este, Puente Alto, Provincia de Cordillera, Santiago Metropolitan Region, 8301711, Chile",<null>,307,44,13,2,2002.0,0.0,2.0,2.0,<null>,7.0,5200.0
4183125,2,"Lindo Departamento en Av. Perú, Recoleta (80m2)

VIDEO: Para ver el video de la propiedad, ir al siguiente link: http://www.inmobili.cl/www/properties/venta-departamento-recoleta-av-peru/

Cercano a Barrio Bellavista, Cerro San Cristóbal, Restaurantes, locomoción, entre otros. 

El departamento se encuentra en muy buenas CONDICIONES, dispone de excelente ILUMINACIÓN, y tiene orientación NORORIENTE. Posee 70m2 útiles y 80m2 totales. Cuenta además con 3 dormitorios (sin pieza de servicio), 2 baños, living-comedor juntos, logia, calefacción a gas y dos terrazas. 

El edificio es moderno (data del 2008); tiene en sus instalaciones piscina, quincho, ascensores y sala de eventos, para comodidad de sus habitantes. 

Dispone además de 1 estacionamiento y 1 bodega.

Gastos Comunes: $90.000 aprox. 
Contribuciones: $35.000 aprox.
",3,2,70.0,80.0,Cercano a Barrio Bella Vista,<null>,301,43,13,2,,90000.0,,1.0,f,10.0,4182.51766836114
4866829,2,"DISPONIBLE
*Precio de venta $ 78.000.000
* Sector: Vicuña Mackenna- Argomedo
* Descripción: Dos dormitorios+ dos baños ( estacionamiento y bodega)

Detalle
* Hall de entrada
* Living-comedor
* Dos dormitorios principal en suite
* Dos baños
* Piso 14
*Orientación: Sur
*Valor contribuciones: Depto: $26.000 estacionamiento/bodega: $13.000
*Valor gasto común: $55.000 promedio.
*Estacionamiento y bodega.-

Interesados enviar al correo
* Nombre
*Rut
* Celular",2,2,43.0,43.0,COD:XPºSECTOR VICUÑA MACKENNA- ARGOMEDO,Santiago                                                                                                                                                                                                                                                       ,275,43,13,2,0.0,0.0,,1.0,f,1.0,2832.2440087146
4588205,1,"111m2/328m2 aprox. Hall de entrada, 3 amplios dormitorios(principal de 18 m2), 2 baños, living y comedor juntos doble altura,escritorio (con posibilidad de un 4to dormitorio) acogedora casa aislada ubicada en La Reina muy iluminada, calle tranquila, cocina equipada con salida a patio interior, jardín con árboles frutales, estacionamiento para 2 autos, cercana a colegios, supermercados, farmacias, plazas, excelente conectividad a 5 minutos de la futura estación de metro Fernando Castillo Velásco (Linea 6).",3,2,111.0,328.0,TOBALABA/ LARRAIN,La Reina                                                                                                                                                                                                                                                       ,287,43,13,2,0.0,0.0,,1.0,f,,6914.64777148181
4175027,1,"ESPECTACULAR DEPARTAMENTO TIPO CASA- BARRIO REPÚBLICA Venta Departamento Tipo casa o Arriendo con Compromiso de Compra únicamente. (P.R.8471) Agradable departamento con patio muy bien ubicado en la comuna de Santiago Centro de dos acogedores dormitorios, dos baños full equipados y cómoda distribución interior living comedor con piso flotante que lleva a una gran terraza para disfrutar de la orientación norte. Es un edificio de nueve pisos bastante tranquilo en un entorno con variedad de servicios, comercios, gimnasios, instituciones financieras, institutos, farmacias, colegios, centros médicos y hospitales… todo cercano para la familia y fácil desplazamiento. Dormitorio principal en suite con walk in closet con piso flotante y los dos dormitorios tienen closet. El departamento ha sido remodelado y pintado, calefont Junkers 10 litro con sello verde. Incluye bodega. Accesorios del edificio: Recepción con seguridad 24/7, quinchos, sala de eventos, lavandería, portero eléctrico sensores de humo y alarmas de fuego en todo el edificio. Vaya a la segura, cotice y agende visita. Nada es más importante que el bienestar y tranquilidad de su familia y el suyo. TOTALMENTE GRATIS, una asesoría tributaria legal para tener devolución de impuestos por compras inmobiliarias Contacto: Pablo Recabarren WhatsAppLa manera de arrendar el departamento es con derecho a compra la cual quedará estipulado en la promesa o bien se procede a la venta directamente. - (Para consultas puedes escribirnos en el formulario de contacto).",2,2,62.0,95.0,Grajeles / Almirante Latorre / J.M. Carrera,Santiago                                                                                                                                                                                                                                                       ,275,43,13,2,0.0,50000.0,,0.0,t,,3640.0
4084891,2,"SE VENDE Hermoso departamento en Las Condes de 98 mts en Las Condes. Orientación Poniente con 1 dormitorio en suite + 2 Dormitorios + 2 Baños. Terraza. Termopanel en los dormitorios y Piso flotante en todo el Dpto. Cocina tradicional con Logia, 2 estacionamientos y 1 bodega Edificio cuenta con Piscina, Quincho, Juegos infantiles, Sala de eventos, Estacionamientos de visitas, Conserje 24/7. A pasos del Jumbo y el Lider, cercano a plazas, jardines infantiles, iglesia, parques y al metro Bilbao, en calle tranquila y con accesos a vías principales. Contactar a Liliana Valbuena. - (Para consultas puedes escribirnos en el formulario de contacto).",3,3,84.0,94.0,Latadia Américo Vespucio,Las Condes                                                                                                                                                                                                                                                     ,288,43,13,2,0.0,135000.0,,2.0,f,,6299.0
5251865,3,"Estupenda propiedad de uso de oficina, en una privilegiada ubicación, área comercial en sector de Providencia. con muy buena conectividad y cercano a centros comerciales, farmacias, bancos , autopistas, Ubicado en calle Orrego Luco. Tiene dos piso superiores de oficina, un patio interior de luz, más un tercer nivel de terraza con permiso de edificación. Son 6 privados 2 salas de reunión, 3 baños,1 cocina,1 estacionamiento. ¡Real Oportunidad!",8,3,300.0,300.0,Orrego Luco,Providencia                                                                                                                                                                                                                                                    ,297,43,13,2,0.0,0.0,,0.0,f,,17000.0
4005774,2,"www.procasa.cl Mauricio Pino Propiedades. Se Vende EXCELENTE departamento Con ESTACIONAMIENTO y BODEGA Incluidos, 3 habitaciones, 2 baños completos principal con luz natural, Amplia Cocina cerrada con loggia. Living comedor con salida a terraza, vista despejada, Departamento muy luminoso, Ubicado en excelente sector de San Miguel cercano a las estaciones de metro San Miguel y Lo Vial.  Contribuciones $45.000, gastos comunes $80.000. PIDA SU VISITA!!!!! -",3,2,75.0,0.0,Teresa Vial/Gran Avenida,SAN MIGUEL                                                                                                                                                                                                                                                     ,304,43,13,2,0.0,0.0,,0.0,f,,3518.495408797
4243550,1,"Casa en independiente Barrio residencial, cerca de plazas y rodeadas de áreas verdes. Casa de un piso, aislada, muy luminosa, buenos accesos,pasillos amplios, pisos de madera, calefacción central por radiadores. Con estacionamiento para dos hasta tres vehículos, portón electrónico. Hall de acceso living y comedor separado, con amplios ventanales a amplia terraza y patio con áreas verdes y ornamentado con césped y plantas. Cocina amplia con ventana luminosa y espaciosa con comedor de diario. cuenta con dependencia de servicio baño y habitación con ventanas, Patio de Servicio y Bodega . Tres dormitorios amplios, luminosos y con grandes closets. Dormitorio principal en suit con sala de baño completo, con acceso a terraza. "" Las superficies y características entregadas de la propiedad son aproximadas y referenciales y han sido proporcionadas por su dueño"". VISITAS COORDINAR CON: CAROLINA SEPULVEDA - (Para consultas puedes escribirnos en el formulario de contacto).",4,2,159.0,416.0,camino las flores / camino las vertiente,Las Condes                                                                                                                                                                                                                                                     ,288,43,13,2,0.0,0.0,,1.0,f,,15000.0
